Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-08-06 00:00:00-04:00,7.854629496690437,7.906333320876411,7.789622468033559,7.8640031814575195,444897600,0.0,0.0
2010-08-09 00:00:00-04:00,7.906029401429977,7.926288185919867,7.84827991640653,7.914193630218506,303128000,0.0,0.0
2010-08-10 00:00:00-04:00,7.856746929537149,7.874888764992192,7.787204034339787,7.843442916870117,451920000,0.0,0.0
2010-08-11 00:00:00-04:00,7.7221983830112135,7.7309665328592665,7.553180587675921,7.564669609069824,620054400,0.0,0.0
2010-08-12 00:00:00-04:00,7.458841016418612,7.652651750713772,7.441606685368432,7.613043308258057,534920400,0.0,0.0
2010-08-13 00:00:00-04:00,7.608813787303644,7.615767753527609,7.531410241281174,7.531713008880615,354869200,0.0,0.0
2010-08-16 00:00:00-04:00,7.485752288180535,7.5592254853428775,7.456725361471446,7.4875664710998535,318430000,0.0,0.0
2010-08-17 00:00:00-04:00,7.56134275238442,7.698915485052779,7.534734732279144,7.618488311767578,422640400,0.0,0.0
2010-08-18 00:00:00-04:00,7.630282503964276,7.70012656030596,7.606698115073239,7.651749134063721,339696000,0.0,0.0
2010-08-19 00:00:00-04:00,7.644792266649804,7.664143552758028,7.519012136466725,7.555294990539551,426706000,0.0,0.0
2010-08-20 00:00:00-04:00,7.540480742714601,7.677447952866671,7.528688147211776,7.548039436340332,384230000,0.0,0.0
2010-08-23 00:00:00-04:00,7.613046212386209,7.619395450233074,7.415305077373398,7.431933879852295,414041600,0.0,0.0
2010-08-24 00:00:00-04:00,7.33729447660064,7.347271270486515,7.215746656551845,7.254448413848877,602565600,0.0,0.0
2010-08-25 00:00:00-04:00,7.19730503993233,7.377207913970975,7.171907281583176,7.343947887420654,596867600,0.0,0.0
2010-08-26 00:00:00-04:00,7.421352717554635,7.430423635465956,7.265034198760986,7.265034198760986,466505200,0.0,0.0
2010-08-27 00:00:00-04:00,7.309479324797186,7.335481808428285,7.122319735496788,7.305548191070557,548391200,0.0,0.0
2010-08-30 00:00:00-04:00,7.2795442531589964,7.430420974555666,7.277125342582215,7.332154750823975,383289200,0.0,0.0
2010-08-31 00:00:00-04:00,7.312502846854362,7.394442246596724,7.267149879984114,7.350297927856445,420786800,0.0,0.0
2010-09-01 00:00:00-04:00,7.48242850136633,7.603068881895742,7.446448405276647,7.568902969360352,697037600,0.0,0.0
2010-09-02 00:00:00-04:00,7.597020374670909,7.624535083770753,7.515686510258808,7.624535083770752,415427600,0.0,0.0
2010-09-03 00:00:00-04:00,7.712822536528944,7.824391964107635,7.694983474226766,7.824090003967285,520788800,0.0,0.0
2010-09-07 00:00:00-04:00,7.75968685825967,7.847067977093705,7.747895073873272,7.795063018798828,342557600,0.0,0.0
2010-09-08 00:00:00-04:00,7.854630469272239,7.994017421232094,7.834069721138194,7.949571132659912,526551200,0.0,0.0
2010-09-09 00:00:00-04:00,8.013668415630356,8.058416651845654,7.9495688925067105,7.954103946685791,438575200,0.0,0.0
2010-09-10 00:00:00-04:00,7.957730168548683,7.997339419575325,7.903608263631748,7.964382171630859,387542400,0.0,0.0
2010-09-13 00:00:00-04:00,8.037250113004998,8.111629989935935,8.03543673766077,8.074137687683105,388780000,0.0,0.0
2010-09-14 00:00:00-04:00,8.049040573657454,8.13853781786202,8.028177879449604,8.104976654052734,408150400,0.0,0.0
2010-09-15 00:00:00-04:00,8.108310251557258,8.175131485783508,8.09833183567332,8.170292854309082,429368800,0.0,0.0
2010-09-16 00:00:00-04:00,8.170895468374106,8.36531020666564,8.148520539939476,8.362286567687988,652103200,0.0,0.0
2010-09-17 00:00:00-04:00,8.396149064654338,8.404313292172027,8.27490479583201,8.326003074645996,634477200,0.0,0.0
2010-09-20 00:00:00-04:00,8.347471992247483,8.580287373004142,8.340518025579346,8.563657760620117,658677600,0.0,0.0
2010-09-21 00:00:00-04:00,8.58270729796046,8.68822949567932,8.550354757467625,8.579985618591309,668074400,0.0,0.0
2010-09-22 00:00:00-04:00,8.54793116510589,8.707273253842631,8.538860251143085,8.700319290161133,585289600,0.0,0.0
2010-09-23 00:00:00-04:00,8.657383732532981,8.851799198700904,8.647406131677064,8.73569393157959,786116800,0.0,0.0
2010-09-24 00:00:00-04:00,8.831846917689317,8.875083740616688,8.784981728272635,8.83849811553955,649488000,0.0,0.0
2010-09-27 00:00:00-04:00,8.888687908299962,8.911363983188338,8.798887874354772,8.803422927856445,482834800,0.0,0.0
2010-09-28 00:00:00-04:00,8.82186548646139,8.82186548646139,8.314813957534659,8.673408508300781,1035042400,0.0,0.0
2010-09-29 00:00:00-04:00,8.684595375626074,8.76260361199084,8.647405843717921,8.688828468322754,469644000,0.0,0.0
2010-09-30 00:00:00-04:00,8.738117452697928,8.768353035890756,8.503790673728194,8.57938003540039,673391600,0.0,0.0
2010-10-01 00:00:00-04:00,8.651942937141856,8.664944178372485,8.50681152568728,8.542187690734863,448142800,0.0,0.0
2010-10-04 00:00:00-04:00,8.514370620928327,8.553676302898985,8.398567295933287,8.424873352050781,435302000,0.0,0.0
2010-10-05 00:00:00-04:00,8.526469483262442,8.751724588410974,8.521026124353101,8.736305236816406,501967200,0.0,0.0
2010-10-06 00:00:00-04:00,8.75595479971999,8.828520514773738,8.625034068011004,8.743860244750977,670868800,0.0,0.0
2010-10-07 00:00:00-04:00,8.778634005527271,8.782867100884626,8.674925995103457,8.744770050048828,408399600,0.0,0.0
2010-10-08 00:00:00-04:00,8.820050782056315,8.904408250616656,8.768348598790151,8.891407012939453,658403200,0.0,0.0
2010-10-11 00:00:00-04:00,8.911666399610626,8.987254920839193,8.907433306782002,8.930411338806152,427753200,0.0,0.0
2010-10-12 00:00:00-04:00,8.931925778272683,9.055590573867098,8.843637149265055,9.02656364440918,558544000,0.0,0.0
2010-10-13 00:00:00-04:00,9.076752956744473,9.129967365961843,9.06465840584057,9.074938774108887,630092400,0.0,0.0
2010-10-14 00:00:00-04:00,9.121805010991567,9.145388580623079,9.082800483470225,9.140551567077637,435296400,0.0,0.0
2010-10-15 00:00:00-04:00,9.2956633051332,9.524245586757935,9.219167251025283,9.51638412475586,922194000,0.0,0.0
2010-10-18 00:00:00-04:00,9.629164696699279,9.64518877496574,9.502778987842763,9.614953994750977,1093010800,0.0,0.0
2010-10-19 00:00:00-04:00,9.173509878913132,9.487053541374838,9.071313313194644,9.357645034790039,1232784000,0.0,0.0
2010-10-20 00:00:00-04:00,9.342828176818273,9.501565550714167,9.278426700956762,9.38908863067627,721624400,0.0,0.0
2010-10-21 00:00:00-04:00,9.444418965930248,9.516379933185144,9.276308735602157,9.358550071716309,551460000,0.0,0.0
2010-10-22 00:00:00-04:00,9.34494451480856,9.374273402567027,9.261192559904384,9.296567916870117,372778000,0.0,0.0
2010-10-25 00:00:00-04:00,9.345549305951351,9.42143979525121,9.325895254916983,9.337989807128906,392462000,0.0,0.0
2010-10-26 00:00:00-04:00,9.278428809374748,9.365205227861594,9.241540414579063,9.314106941223145,392929600,0.0,0.0
2010-10-27 00:00:00-04:00,9.302010606506665,9.370040450692926,9.24002723161913,9.307453155517578,399002800,0.0,0.0
2010-10-28 00:00:00-04:00,9.311081879799731,9.312594102848777,9.09792140553718,9.229144096374512,551051200,0.0,0.0
2010-10-29 00:00:00-04:00,9.198605169543917,9.248493994176686,9.097012529781798,9.10033893585205,430511200,0.0,0.0
2010-11-01 00:00:00-04:00,9.137833204221254,9.240029786206918,9.137228476386184,9.197094917297363,423889200,0.0,0.0
2010-11-02 00:00:00-04:00,9.28235948394298,9.378810743198706,9.28235948394298,9.353714942932129,433930000,0.0,0.0
2010-11-03 00:00:00-04:00,9.414488844271993,9.460145389793151,9.328619918227275,9.45772647857666,508348400,0.0,0.0
2010-11-04 00:00:00-04:00,9.537852427570536,9.680867750407286,9.525153141642294,9.623117446899414,642488000,0.0,0.0
2010-11-05 00:00:00-04:00,9.614650185595018,9.662422069720645,9.577157867267148,9.58864688873291,361253200,0.0,0.0
2010-11-08 00:00:00-05:00,9.59076169685092,9.66846718770676,9.577457687475558,9.633696556091309,281758400,0.0,0.0
2010-11-09 00:00:00-05:00,9.707172228758951,9.714731731235975,9.509129088516339,9.556900978088379,383544000,0.0,0.0
2010-11-10 00:00:00-05:00,9.573831803074619,9.638234108629993,9.480403367828755,9.615859985351562,384227200,0.0,0.0
2010-11-11 00:00:00-05:00,9.524243287723541,9.6270453820211,9.50156640265085,9.574132919311523,361284000,0.0,0.0
2010-11-12 00:00:00-05:00,9.554477195507738,9.569594577994035,9.18046246308599,9.313498497009277,795846800,0.0,0.0
2010-11-15 00:00:00-05:00,9.326505162714515,9.38939524894306,9.260288669378083,9.283570289611816,403606000,0.0,0.0
2010-11-16 00:00:00-05:00,9.243654512713375,9.300497292062355,9.050145718604133,9.118781089782715,657650000,0.0,0.0
2010-11-17 00:00:00-05:00,9.106987713895178,9.191345180471886,9.002977007543478,9.085823059082031,479449600,0.0,0.0
2010-11-18 00:00:00-05:00,9.227935281919699,9.363089127994103,9.212515933108309,9.325596809387207,494491200,0.0,0.0
2010-11-19 00:00:00-05:00,9.311687028573758,9.324688270831325,9.229143713449579,9.274194717407227,384843200,0.0,0.0
2010-11-22 00:00:00-05:00,9.272683914065619,9.474658966064453,9.248193648787336,9.474658966064453,393075200,0.0,0.0
2010-11-23 00:00:00-05:00,9.386672994136152,9.425980304844117,9.26905625177189,9.334667205810547,519447600,0.0,0.0
2010-11-24 00:00:00-05:00,9.433537732206164,9.536339848132819,9.425979845431932,9.518198013305664,413725200,0.0,0.0
2010-11-26 00:00:00-05:00,9.48614441706854,9.605878056460561,9.461956121108718,9.52424144744873,237585600,0.0,0.0
2010-11-29 00:00:00-05:00,9.539358502287678,9.599224916239239,9.414787853882626,9.580781936645508,445785200,0.0,0.0
2010-11-30 00:00:00-05:00,9.480097940584688,9.504891773598544,9.399368819831087,9.407835006713867,501858000,0.0,0.0
2010-12-01 00:00:00-05:00,9.532405482344942,9.60739009278561,9.524242063130032,9.566572189331055,461750800,0.0,0.0
2010-12-02 00:00:00-05:00,9.600739296444571,9.645185571224756,9.520916854983758,9.619485855102539,462837200,0.0,0.0
2010-12-03 00:00:00-05:00,9.585018356492908,9.634604419088918,9.564760379799596,9.59801959991455,342092800,0.0,0.0
2010-12-06 00:00:00-05:00,9.634301803467729,9.745872051478996,9.627649798421237,9.67995834350586,448481600,0.0,0.0
2010-12-07 00:00:00-05:00,9.790316526611045,9.796060227932847,9.618577919377174,9.621298789978027,391454000,0.0,0.0
2010-12-08 00:00:00-05:00,9.664232967414657,9.706261133898247,9.58803970837666,9.705958366394043,321935600,0.0,0.0
2010-12-09 00:00:00-05:00,9.739825188746165,9.751011441184831,9.645791233565614,9.668166160583496,294151200,0.0,0.0
2010-12-10 00:00:00-05:00,9.664841395681778,9.707171538497647,9.633093586724797,9.69235610961914,262511200,0.0,0.0
2010-12-13 00:00:00-05:00,9.807554312571582,9.82841701912226,9.70565969115047,9.725916862487793,439815600,0.0,0.0
2010-12-14 00:00:00-05:00,9.727733213834785,9.752224290809052,9.645189064147365,9.68419361114502,351008000,0.0,0.0
2010-12-15 00:00:00-05:00,9.67542009498579,9.766127625142856,9.6509298369282,9.68630599975586,417312000,0.0,0.0
2010-12-16 00:00:00-05:00,9.708381819348421,9.75434033323005,9.678448998807559,9.71321964263916,322030800,0.0,0.0
2010-12-17 00:00:00-05:00,9.724705124695978,9.729542945823557,9.682374997209696,9.693864822387695,386929200,0.0,0.0
2010-12-20 00:00:00-05:00,9.723799021111994,9.773688654939807,9.62190522486051,9.742242813110352,385610400,0.0,0.0
2010-12-21 00:00:00-05:00,9.76612917672982,9.808156542815118,9.73740582067936,9.802412033081055,256354000,0.0,0.0
2010-12-22 00:00:00-05:00,9.807250714355698,9.848371396141333,9.78275964288085,9.831439018249512,265921600,0.0,0.0
2010-12-23 00:00:00-05:00,9.826601374876324,9.83113642926004,9.771269997446236,9.784271240234375,223157200,0.0,0.0
2010-12-27 00:00:00-05:00,9.761592581474064,9.839902791548433,9.721378597543428,9.816923141479492,249816000,0.0,0.0
2010-12-28 00:00:00-05:00,9.854118751790267,9.876795646467595,9.828419024711046,9.840815544128418,175924000,0.0,0.0
2010-12-29 00:00:00-05:00,9.863488694313775,9.870443467432416,9.829624746215886,9.835370063781738,163139200,0.0,0.0
2010-12-30 00:00:00-05:00,9.84111469603254,9.842021384018272,9.767642288739797,9.786086082458496,157494400,0.0,0.0
2010-12-31 00:00:00-05:00,9.764620388217606,9.780645273653638,9.715033508490441,9.752828598022461,193508000,0.0,0.0
2011-01-03 00:00:00-05:00,9.84595177177697,9.985640649744624,9.821763469635346,9.964777946472168,445138400,0.0,0.0
2011-01-04 00:00:00-05:00,10.05155721908035,10.053371402810795,9.921845908184821,10.016786575317383,309080800,0.0,0.0
2011-01-05 00:00:00-05:00,9.964174156715785,10.109002830400247,9.962661933538241,10.098722457885742,255519600,0.0,0.0
2011-01-06 00:00:00-05:00,10.120492774535505,10.136517657595839,10.065464159322728,10.090559959411621,300428800,0.0,0.0
2011-01-07 00:00:00-05:00,10.098419477128829,10.169775734963633,10.035226640011016,10.162821769714355,311931200,0.0,0.0
2011-01-10 00:00:00-05:00,10.244760416301926,10.37779728897132,10.194569628872369,10.35421371459961,448560000,0.0,0.0
2011-01-11 00:00:00-05:00,10.427686828551701,10.430104932098413,10.26411161033343,10.329723358154297,444108000,0.0,0.0
2011-01-12 00:00:00-05:00,10.378402797293317,10.414080118937305,10.340607717504266,10.413777351379395,302590400,0.0,0.0
2011-01-13 00:00:00-05:00,10.43615452318967,10.480903577877642,10.396546059051056,10.451876640319824,296780400,0.0,0.0
2011-01-14 00:00:00-05:00,10.458224088671555,10.536534309387207,10.414382540363114,10.536534309387207,308840000,0.0,0.0
2011-01-18 00:00:00-05:00,9.963267022400649,10.424059122924424,9.856837348769487,10.299790382385254,1880998000,0.0,0.0
2011-01-19 00:00:00-05:00,10.532605147898947,10.540164649449208,10.185803022949807,10.245064735412598,1135612800,0.0,0.0
2011-01-20 00:00:00-05:00,10.1721928850358,10.228733707293657,9.981405758621117,10.058809280395508,764789200,0.0,0.0
2011-01-21 00:00:00-05:00,10.091771984488378,10.12533398503426,9.875888931252511,9.878610610961914,754401200,0.0,0.0
2011-01-24 00:00:00-05:00,9.883143510093465,10.20303726196289,9.878607647731894,10.20303726196289,574683200,0.0,0.0
2011-01-25 00:00:00-05:00,10.169170916528286,10.323675205673112,10.115955688028693,10.322464942932129,546868000,0.0,0.0
2011-01-26 00:00:00-05:00,10.36963447429256,10.449456925511717,10.325490961655179,10.396544456481934,506875600,0.0,0.0
2011-01-27 00:00:00-05:00,10.39442587870989,10.421940584365387,10.365702525078625,10.377191543579102,285026000,0.0,0.0
2011-01-28 00:00:00-05:00,10.406218408816647,10.413172373380432,10.08451055253887,10.162215232849121,592057200,0.0,0.0
2011-01-31 00:00:00-05:00,10.153141465276532,10.281341263864915,10.10778852081638,10.259571075439453,377246800,0.0,0.0
2011-02-01 00:00:00-05:00,10.319445351700887,10.450970030280768,10.309769705776004,10.43222427368164,426633200,0.0,0.0
2011-02-02 00:00:00-05:00,10.414685337648864,10.438872831580367,10.38747259037063,10.410754203796387,258955200,0.0,0.0
2011-02-03 00:00:00-05:00,10.395031789810496,10.408335800239415,10.236294389494375,10.384146690368652,393797600,0.0,0.0
2011-02-04 00:00:00-05:00,10.390193905341606,10.482715635280439,10.386263578701332,10.476668357849121,321840400,0.0,0.0
2011-02-07 00:00:00-05:00,10.518697308876135,10.680760331538758,10.51113861463885,10.639338493347168,485021600,0.0,0.0
2011-02-08 00:00:00-05:00,10.693760743604981,10.749394081058018,10.647500282454333,10.739718437194824,381040800,0.0,0.0
2011-02-09 00:00:00-05:00,10.739413119316312,10.854611699594994,10.729738285858136,10.82921314239502,482745200,0.0,0.0
2011-02-10 00:00:00-05:00,10.805934329437395,10.884849271082267,10.522019939364785,10.719761848449707,928550000,0.0,0.0
2011-02-11 00:00:00-05:00,10.72611320403178,10.818331358170008,10.689527579603098,10.789608001708984,367572800,0.0,0.0
2011-02-14 00:00:00-05:00,10.787794877535605,10.869127940383306,10.78537596634814,10.860057830810547,310416400,0.0,0.0
2011-02-15 00:00:00-05:00,10.860353258524935,10.883937628416744,10.810767223768325,10.881820678710938,284174800,0.0,0.0
2011-02-16 00:00:00-05:00,10.909039890835883,11.033006675271443,10.8999697806618,10.979490280151367,481157600,0.0,0.0
2011-02-17 00:00:00-05:00,10.801705221749437,10.893016710502346,10.779632250194158,10.833452224731445,530583200,0.0,0.0
2011-02-18 00:00:00-05:00,10.845845807655234,10.869732149026268,10.567979474257509,10.599425315856934,816057200,0.0,0.0
2011-02-22 00:00:00-05:00,10.345145915570304,10.443412184027334,10.211202314627466,10.23811149597168,872555600,0.0,0.0
2011-02-23 00:00:00-05:00,10.242946758780619,10.420429096804916,10.238108129635709,10.359354019165039,671854400,0.0,0.0
2011-02-24 00:00:00-05:00,10.401685595084908,10.435851504967713,10.23085362353014,10.367216110229492,499900800,0.0,0.0
2011-02-25 00:00:00-05:00,10.439174435301148,10.535021749356243,10.425266506734062,10.52685832977295,380018800,0.0,0.0
2011-02-28 00:00:00-05:00,10.619985698735778,10.735183509005388,10.616357332244434,10.679550170898438,403074000,0.0,0.0
2011-03-01 00:00:00-05:00,10.747880410057292,10.755439101549213,10.512344252158691,10.561628341674805,456136800,0.0,0.0
2011-03-02 00:00:00-05:00,10.581281267201653,10.71401614877385,10.534113322065163,10.646590232849121,602590800,0.0,0.0
2011-03-03 00:00:00-05:00,10.799882841514547,10.878494984983728,10.76148305354185,10.871541023254395,500788400,0.0,0.0
2011-03-04 00:00:00-05:00,10.886966645385911,10.89361865043736,10.816819843240008,10.88485050201416,453266800,0.0,0.0
2011-03-07 00:00:00-05:00,10.927179349769226,10.93534357748295,10.622101892477348,10.744556427001953,546123200,0.0,0.0
2011-03-08 00:00:00-05:00,10.730951350492267,10.8062387506824,10.6505241676813,10.756651878356934,356316800,0.0,0.0
2011-03-09 00:00:00-05:00,10.724296308920142,10.726413259315523,10.600633141773303,10.657173156738281,453306000,0.0,0.0
2011-03-10 00:00:00-05:00,10.555887717018232,10.575541776916102,10.42829336316045,10.481810569763184,507539200,0.0,0.0
2011-03-11 00:00:00-05:00,10.441292547240595,10.652640460134375,10.43131575020645,10.642662048339844,471080400,0.0,0.0
2011-03-14 00:00:00-04:00,10.678643266928741,10.778421736205749,10.622103237758065,10.690133094787598,435957200,0.0,0.0
2011-03-15 00:00:00-04:00,10.343634544463805,10.517187421194446,10.28316336701811,10.444319725036621,721081200,0.0,0.0
2011-03-16 00:00:00-04:00,10.340607343831634,10.370842922142176,9.864697129002153,9.978080749511719,1162011200,0.0,0.0
2011-03-17 00:00:00-04:00,10.184289131397101,10.268344671071931,9.99773506736031,10.118073463439941,659422400,0.0,0.0
2011-03-18 00:00:00-04:00,10.19335955675519,10.225712087612155,9.97777936237073,9.998037338256836,753214000,0.0,0.0
2011-03-21 00:00:00-04:00,10.158890654268795,10.272273462351786,10.136817690006971,10.258970260620117,409402000,0.0,0.0
2011-03-22 00:00:00-04:00,10.357541091425288,10.359355274806974,10.25413425342971,10.31641960144043,325922800,0.0,0.0
2011-03-23 00:00:00-04:00,10.258366623143283,10.286788020067894,10.157681471024638,10.255645751953125,372996400,0.0,0.0
2011-03-24 00:00:00-04:00,10.33607242168945,10.461550598077999,10.245667645769938,10.430407524108887,404712000,0.0,0.0
2011-03-25 00:00:00-04:00,10.524139625763357,10.644780000176064,10.492391818863059,10.629057884216309,448910000,0.0,0.0
2011-03-28 00:00:00-04:00,10.67773790601214,10.713114081968344,10.59579849243164,10.59579849243164,309355200,0.0,0.0
2011-03-29 00:00:00-04:00,10.51173837548588,10.611515998840332,10.46336178636973,10.611515998840332,352900800,0.0,0.0
2011-03-30 00:00:00-04:00,10.601842953187294,10.609100492925094,10.505088943891614,10.541069030761719,329406000,0.0,0.0
2011-03-31 00:00:00-04:00,10.472436134289861,10.576446892615133,10.463366024768991,10.537443161010742,274019200,0.0,0.0
2011-04-01 00:00:00-04:00,10.616057360556178,10.630570021859757,10.379915571103636,10.418012619018555,418661600,0.0,0.0
2011-04-04 00:00:00-04:00,10.410449354946246,10.419217500723969,10.231755997280096,10.316113471984863,460084800,0.0,0.0
2011-04-05 00:00:00-04:00,10.189128779342418,10.348168163868918,10.159195155045174,10.246576309204102,482731200,0.0,0.0
2011-04-06 00:00:00-04:00,10.317023925888039,10.398055018620086,10.193661892550978,10.220873832702637,402539200,0.0,0.0
2011-04-07 00:00:00-04:00,10.222686058288668,10.29313480606902,10.160097962020988,10.222082138061523,373447200,0.0,0.0
2011-04-08 00:00:00-04:00,10.277719176413743,10.284673142718125,10.097212361060562,10.130773544311523,377535200,0.0,0.0
2011-04-11 00:00:00-04:00,10.100536739481088,10.149216116379213,9.97838576061044,10.001969337463379,398946800,0.0,0.0
2011-04-12 00:00:00-04:00,9.992596223596399,10.090560518169061,9.983828073673383,10.050347328186035,425639200,0.0,0.0
2011-04-13 00:00:00-04:00,10.129563050953937,10.163426998338707,10.053973695256818,10.163125038146973,346220000,0.0,0.0
2011-04-14 00:00:00-04:00,10.122910078923336,10.159192933898119,10.040064805353333,10.050949096679688,301800800,0.0,0.0
2011-04-15 00:00:00-04:00,10.07755548077915,10.087835850935468,9.881023836776889,9.900979042053223,453605600,0.0,0.0
2011-04-18 00:00:00-04:00,9.859858590503645,10.045203165545598,9.680258524164852,10.033713340759277,609898800,0.0,0.0
2011-04-19 00:00:00-04:00,10.071512077915868,10.219061634063758,10.02948389670056,10.215434074401855,419378400,0.0,0.0
2011-04-20 00:00:00-04:00,10.386266544578865,10.453994456389514,10.325493407490299,10.353007316589355,700666400,0.0,0.0
2011-04-21 00:00:00-04:00,10.73367192024977,10.737603054537791,10.537744962419865,10.603658676147461,753810400,0.0,0.0
